Country,Month,Year,AvgDailyConfirmed,AvgDailyDeaths,AvgDailyRecovered,Population2020,Per100000AvgDailyConfirmed,Per100000AvgDailyDeaths,Per100000AvgDailyRecovered,avg(AverageTemperature),avg(AverageTemperatureUncertainty)
Albania,4,2021,197.6,5.3,602.2333333333333,2877239,6.86769503680438,0.1842043709264333,20.93094572030107,11.684419354838708,0.27203225806451614
Algeria,2,2020,0.0,0.0,0.0,43984569,0.0,0.0,0.0,14.991064516129033,0.3389354838709677
Algeria,3,2020,23.06451612903226,1.4193548387096775,3.967741935483871,43984569,0.052437744994232545,0.003226938153491233,0.009020758929077766,19.213354838709673,0.3086774193548387
Algeria,4,2020,109.66666666666667,13.533333333333333,57.766666666666666,43984569,0.24932986535952342,0.03076836636351565,0.13133393819697692,23.535129032258066,0.32958064516129026
Algeria,5,2020,173.80645161290323,6.548387096774194,129.2258064516129,43984569,0.3951532447956992,0.014887919208152738,0.2937980509746791,28.228935483870966,0.3661935483870967
Algeria,6,2020,150.43333333333334,8.633333333333333,138.3,43984569,0.342013885218094,0.019628095783622054,0.31442845330597646,32.5675806451613,0.4036129032258064
Algeria,7,2020,531.8387096774194,9.612903225806452,343.2258064516129,43984569,1.209148394013863,0.021855172039554262,0.780332317116971,34.59312903225806,0.40051612903225803
Algeria,8,2020,454.83870967741933,9.67741935483871,345.38709677419354,43984569,1.0340869991869632,0.022001851046531136,0.7852460638506962,33.971000000000004,0.37925806451612915
Algeria,9,2020,234.53333333333333,7.533333333333333,164.33333333333334,43984569,0.5332173047627984,0.017127218714666347,0.37361587727126155,30.573451612903227,0.3770322580645162
Algeria,10,2020,206.83870967741936,7.354838709677419,129.90322580645162,43984569,0.47025289636785883,0.01672140679536366,0.2953381805479363,24.785774193548384,0.33887096774193554
Algeria,11,2020,841.9,15.566666666666666,453.6,43984569,1.9140803675943716,0.03539119973340347,1.0312707622530075,18.351064516129032,0.3528064516129032
Algeria,12,2020,529.3870967741935,10.483870967741936,429.61290322580646,43984569,1.2035745917487415,0.023835338633742063,0.9767355074590056,13.429,0.34003225806451615
Algeria,1,2021,249.32258064516128,4.354838709677419,200.5483870967742,43984569,0.5668410224621305,0.00990083297093901,0.4559516931876136,12.264766666666668,0.3592
Algeria,2,2021,205.46428571428572,3.2857142857142856,169.78571428571428,43984569,0.4671281096656551,0.007470152283893666,0.38601199953946186,14.991064516129033,0.3389354838709677
Algeria,3,2021,132.25806451612902,3.5483870967741935,110.96774193548387,43984569,0.3006919643025922,0.008067345383728082,0.25228789200022367,19.213354838709673,0.3086774193548387
Algeria,4,2021,163.86666666666667,5.333333333333333,119.0,43984569,0.3725548991207955,0.012125464576754934,0.27054942836884455,23.535129032258066,0.32958064516129026
Andorra,3,2020,12.931034482758621,0.41379310344827586,0.3793103448275862,77287,16.731189569731807,0.5353980662314177,0.4907815607121329,8.115,0.2664193548387097
Andorra,4,2020,12.3,1.0,15.266666666666667,77287,15.914707518728896,1.2938786600592596,19.75321421023803,10.111709677419356,0.2570322580645162
Andorra,5,2020,0.6129032258064516,0.2903225806451613,7.290322580645161,77287,0.7930224045524495,0.37564219163010765,9.432792812044925,14.134161290322584,0.24090322580645165
Andorra,6,2020,3.033333333333333,0.03333333333333333,3.5,77287,3.924765268846421,0.043129288668641984,4.528575310207409,18.097354838709677,0.286
Andorra,7,2020,2.2580645161290325,0.0,0.25806451612903225,77287,2.9216614904563927,0.0,0.33390417033787345,21.023516129032256,0.3197741935483871
Andorra,8,2020,8.096774193548388,0.03225806451612903,3.2580645161290325,77287,10.476243344350781,0.04173802129223418,4.215540150515653,20.74658064516129,0.29112903225806447
Andorra,9,2020,29.133333333333333,0.0,17.466666666666665,77287,37.694998296393095,0.0,22.5997472623684,17.141677419354842,0.2794516129032259
Andorra,10,2020,87.29032258064517,0.7096774193548387,65.90322580645162,77287,112.9430856167857,0.918236468429152,85.27077750003444,12.847129032258064,0.23796774193548384
Andorra,11,2020,66.3,0.03333333333333333,79.93333333333334,77287,85.78415516192891,0.043129288668641984,103.4240342274035,8.05616129032258,0.27506451612903227
Andorra,12,2020,42.064516129032256,0.25806451612903225,50.29032258064516,77287,54.42637976507337,0.33390417033787345,65.06957519459309,5.022741935483871,0.29254838709677417
Andorra,1,2021,60.903225806451616,0.5483870967741935,53.58064516129032,77287,78.80138419973814,0.709546361967981,69.32685336640097,4.406666666666666,0.3420666666666667
Andorra,2,2021,33.17857142857143,0.32142857142857145,48.32142857142857,77287,42.929045542680434,0.41588956930476206,62.522065252149226,5.411709677419354,0.2626774193548388
Andorra,3,2021,36.903225806451616,0.16129032258064516,28.06451612903226,77287,47.748296358315905,0.2086901064611709,36.31207852424374,8.115,0.2664193548387097
Andorra,4,2021,40.733333333333334,0.3333333333333333,45.63333333333333,77287,52.70399075308052,0.4312928866864198,59.04399618737089,10.111709677419356,0.2570322580645162
Angola,3,2020,0.5454545454545454,0.18181818181818182,0.09090909090909091,33032075,0.0016512875605136687,5.504291868378895E-4,2.7521459341894476E-4,23.592161290322583,0.5769354838709678
Angola,4,2020,0.6666666666666666,0.0,0.2,33032075,0.0020182403517389285,0.0,6.054721055216785E-4,22.96090322580645,0.5068064516129033
Angola,5,2020,1.903225806451613,0.06451612903225806,0.3548387096774194,33032075,0.005761750681577265,1.9531358242634792E-4,0.0010742247033449137,21.65990322580645,0.6489032258064513
Angola,6,2020,6.6,0.3,2.5,33032075,0.01998057948221539,9.082081582825177E-4,0.007568401319020982,19.59412903225806,0.6313548387096775
Angola,7,2020,27.870967741935484,1.2580645161290323,11.096774193548388,33032075,0.0843754676081823,0.0038086148573137843,0.03359393617733185,19.289129032258067,0.6587419354838708
Angola,8,2020,48.58064516129032,1.8064516129032258,30.35483870967742,33032075,0.14707112756703997,0.005468780307937742,0.0918950405315967,21.323193548387092,0.6249032258064515
Angola,9,2020,77.26666666666667,2.5,29.0,33032075,0.2339140567665418,0.007568401319020982,0.08779345530064339,23.545935483870974,0.6464516129032256
Angola,10,2020,188.16129032258064,3.3548387096774195,83.29032258064517,33032075,0.5696320631464437,0.010156306286170091,0.2521498349124152,24.039322580645166,0.5469677419354838
Angola,11,2020,144.46666666666667,2.1333333333333333,110.93333333333334,33032075,0.43735268422182577,0.006458369125564571,0.33583519452935773,23.750193548387095,0.5349677419354839
Angola,12,2020,77.87096774193549,1.8387096774193548,103.0,33032075,0.23574349398860198,0.005566437099150915,0.31181813434366445,23.031677419354835,0.6193870967741936
Angola,1,2021,72.35483870967742,1.967741935483871,225.51612903225808,33032075,0.2190441826911492,0.005957064264003612,0.6827186273712992,22.85703333333333,0.6766333333333334
Angola,2,2021,36.107142857142854,1.5,45.964285714285715,33032075,0.1093093390504316,0.00454104079141259,0.1391504642511429,23.333096774193546,0.5873225806451614
Angola,3,2021,48.516129032258064,0.9354838709677419,37.774193548387096,33032075,0.14687581398461363,0.0028320469451820446,0.1143561025106267,23.592161290322583,0.5769354838709678
Angola,4,2021,144.7,1.9666666666666666,112.76666666666667,33032075,0.43805906834493435,0.0059538090376298385,0.3413853554966398,22.96090322580645,0.5068064516129033
Argentina,3,2020,37.607142857142854,0.9642857142857143,8.571428571428571,45267449,0.08307767211963468,0.0021301967210162745,0.018935081964589102,18.936967741935486,0.19822580645161295
Argentina,4,2020,112.46666666666667,6.366666666666666,33.86666666666667,45267449,0.24844931435536974,0.014064558103697573,0.07481461274008762,14.866129032258065,0.21432258064516127
Argentina,5,2020,400.741935483871,10.35483870967742,131.61290322580646,45267449,0.8852761627541039,0.022874800631414904,0.2907451295207876,11.23983870967742,0.23032258064516137
Argentina,6,2020,1589.3,25.6,556.4,45267449,3.5109113394041707,0.056552778134239465,1.2291392872613607,8.476258064516127,0.2571290322580645
Argentina,7,2020,4089.4193548387098,72.12903225806451,1992.0,45267449,9.033907245002275,0.15933973274717672,4.400513048570509,7.924645161290323,0.21748387096774197
Argentina,8,2020,7304.290322580645,165.06451612903226,7013.387096774193,45267449,16.13585586097561,0.3646428499406544,15.493223611461278,10.117548387096777,0.20854838709677426
Argentina,9,2020,11108.866666666667,275.9,9781.666666666666,45267449,24.54051843448626,0.6094887299701822,21.608610343089282,12.626129032258065,0.19722580645161292
Argentina,10,2020,13416.870967741936,453.7096774193548,12235.290322580646,45267449,29.639114339626108,1.0022868251739894,27.028892930504316,15.91841935483871,0.19590322580645161
Argentina,11,2020,8586.966666666667,257.6,9442.933333333332,45267449,18.969407060394914,0.5690623299757847,20.860316942828682,18.75996774193548,0.21725806451612903
Argentina,12,2020,6483.258064516129,145.6451612903226,5466.096774193548,45267449,14.322119332406226,0.32174369112410683,12.075115552001943,20.885064516129038,0.20574193548387096
Argentina,1,2021,9733.064516129032,152.5483870967742,9515.290322580646,45267449,21.501243677612653,0.3369935582117168,21.02016025374137,21.92683333333333,0.21653333333333338
Argentina,2,2021,6433.071428571428,142.53571428571428,6548.964285714285,45267449,14.211252391473238,0.3148746338361463,14.467270478869453,20.839870967741934,0.19938709677419353
Argentina,3,2021,7788.903225806452,125.58064516129032,6374.032258064516,45267449,17.206410782738057,0.27741931108441814,14.080829379328435,18.936967741935486,0.19822580645161295
Argentina,4,2021,20951.4,266.9,17723.0,45267449,46.28358889850409,0.5896068939073638,39.151753393481485,14.866129032258065,0.21432258064516127
Armenia,3,2020,17.7,0.1,1.0,2964219,0.5971218725741924,0.00337356990154911,0.033735699015491095,3.0590645161290313,0.4072580645161289
Armenia,4,2020,51.13333333333333,0.9666666666666667,29.966666666666665,2964219,1.7250187429921113,0.032611175714974724,1.0109464471642164,9.285645161290322,0.3202903225806452
Armenia,5,2020,232.7741935483871,3.193548387096774,79.25806451612904,2964219,7.852800132122057,0.10773658717850382,2.673826209066504,13.883870967741936,0.27564516129032257
Armenia,6,2020,542.0,10.4,355.4,2964219,18.284748866396175,0.35085126976110736,11.989667430105534,18.592096774193553,0.2857741935483871
Armenia,7,2020,419.61290322580646,9.516129032258064,482.2258064516129,2964219,14.1559346062422,0.32103326482483463,16.26822466395408,22.055903225806453,0.31816129032258067
Armenia,8,2020,168.74193548387098,4.548387096774194,281.4516129032258,2964219,5.692627146775289,0.15344301810271757,9.494966900327736,21.910483870967738,0.29464516129032253
Armenia,9,2020,219.26666666666668,2.6666666666666665,209.3,2964219,7.397114270796681,0.08996186404130958,7.060881803942286,17.337580645161292,0.2841935483870968
Armenia,10,2020,1272.7096774193549,12.32258064516129,365.03225806451616,2964219,42.93575061152212,0.4157108717392774,12.314618389009588,10.883580645161292,0.27812903225806457
Armenia,11,2020,1510.3666666666666,27.433333333333334,1770.8333333333333,2964219,50.95327526969723,0.9254826763249725,59.74030033993215,4.04883870967742,0.34316129032258064
Armenia,12,2020,783.3870967741935,21.258064516129032,1108.3548387096773,2964219,26.42811130939359,0.7171556661680204,37.39112524107286,-1.5611935483870967,0.5594516129032258
Armenia,1,2021,245.70967741935485,8.290322580645162,474.7741935483871,2964219,8.289187722612764,0.2796798273219746,16.0168392938709,-3.6625,0.539
Armenia,2,2021,179.71428571428572,4.0,209.82142857142858,2964219,6.062787051641114,0.13494279606196438,7.0784725612860795,-2.041322580645161,0.4896451612903226
Armenia,3,2021,663.9032258064516,10.419354838709678,311.93548387096774,2964219,22.39723940122007,0.3515042187743105,10.523361596122545,3.0590645161290313,0.4072580645161289
Armenia,4,2021,780.8333333333334,19.766666666666666,835.7,2964219,26.341958314595967,0.6668423172062073,28.192923667245914,9.285645161290322,0.3202903225806452
Aruba,3,2020,0.3333333333333333,0.0,0.0,106845,0.3119784110939523,0.0,0.0,27.173161290322586,0.32993548387096777
Australia,2,2020,0.8,0.0,0.712,25550683,0.003131031761460154,0.0,0.0027866182676995364,27.825290322580642,0.16100000000000006
Australia,3,2020,100.69803921568628,0.6862745098039216,7.007843137254902,25550683,0.3941109488763423,0.00268593410909572,0.02742722430259458,25.87306451612903,0.17022580645161292
Australia,4,2020,595.95,4.725,267.975,25550683,2.3324229728027235,0.018492656341124028,1.0487977953466059,22.42974193548387,0.17829032258064512
Australia,5,2020,662.141129032258,7.891129032258065,587.008064516129,25550683,2.5914811319613573,0.030884219542225404,2.297426117791564,18.593645161290322,0.180258064516129
Australia,6,2020,706.0208333333334,8.3125,641.075,25550683,2.76321706677404,0.032533376896421905,2.5090327330975852,15.383516129032255,0.2033548387096774
Australia,7,2020,1230.0483870967741,11.612903225806452,813.608870967742,25550683,4.814150710166042,0.04545046105345384,3.18429402050717,14.721677419354839,0.19635483870967738
Australia,8,2020,2634.4556451612902,47.943548387096776,1331.2298387096773,25550683,10.310705373947501,0.18764096594637714,5.210153633504346,16.521967741935484,0.1830967741935484
Australia,9,2020,3101.945833333333,97.47916666666667,2351.195833333333,25550683,12.140363658119563,0.38151295864250157,9.2020860394743,20.02641935483871,0.18132258064516124
Australia,10,2020,3176.3951612903224,108.1975806451613,2525.314516129032,25550683,12.431742671185434,0.423462576891433,9.883549947095473,23.1423870967742,0.17338709677419356
Australia,11,2020,3205.65,108.88333333333334,2559.0291666666667,25550683,12.546239957655928,0.4261464687003996,10.015501999170302,25.879387096774195,0.17561290322580644
Australia,12,2020,3236.1814516129034,109.02016129032258,2564.25,25550683,12.665733638560281,0.42668198454938594,10.035935242905248,27.3798064516129,0.19774193548387095
Australia,1,2021,3289.266129032258,109.125,2575.6693548387098,25550683,12.873495902368864,0.4270923012116741,10.080628196274478,28.369400000000006,0.18893333333333331
Australia,2,2021,3309.2410714285716,109.125,2588.7678571428573,25550683,12.951673626214108,0.4270923012116741,10.131892979701785,27.825290322580642,0.16100000000000006
Australia,3,2021,3333.016129032258,109.125,2596.0201612903224,25550683,13.044724201823716,0.4270923012116741,10.160276972988637,25.87306451612903,0.17022580645161292
Australia,4,2021,3362.2375,109.20416666666667,2608.045833333333,25550683,13.159090502590479,0.4274021428964019,10.207342924388099,22.42974193548387,0.17829032258064512
Austria,2,2020,1.75,0.0,0.0,9015361,0.01941131364567653,0.0,0.0,-1.7320967741935482,0.28693548387096773
Austria,3,2020,328.0967741935484,4.129032258064516,35.483870967741936,9015361,3.6393082228603872,0.045799965836803604,0.393593456410031,2.4677741935483875,0.22254838709677416
Austria,4,2020,175.73333333333332,15.2,393.73333333333335,9015361,1.94926562933346,0.16860112423673326,4.3673607006234505,6.935870967741935,0.19932258064516123
Austria,5,2020,41.25806451612903,2.7096774193548385,86.64516129032258,9015361,0.457641846134936,0.030056227580402366,0.9610836581066756,12.11270967741935,0.2094193548387097
Austria,6,2020,34.5,1.2333333333333334,29.5,9015361,0.38268018330048015,0.013680354378857746,0.3272192871699758,15.031032258064515,0.2563225806451613
Austria,7,2020,108.51612903225806,0.45161290322580644,73.54838709677419,9015361,1.2036803521484947,0.005009371263400394,0.8158118914680642,17.042870967741933,0.25251612903225806
Austria,8,2020,203.48387096774192,0.4838709677419355,144.1290322580645,9015361,2.2570795663949776,0.005367183496500423,1.5987050574909258,16.628000000000004,0.21638709677419352
Austria,9,2020,579.1666666666666,2.2,413.93333333333334,9015361,6.4242204684500885,0.024402794297421922,4.591422720990688,12.408903225806451,0.2276451612903226
Austria,10,2020,1939.0967741935483,10.03225806451613,1018.7741935483871,9015361,21.508808956108894,0.11127960449410877,11.30042594576509,7.487193548387099,0.25332258064516133
Austria,11,2020,5917.7,69.16666666666667,5148.866666666667,9015361,65.64018900629713,0.7672090631386438,57.11215187796325,1.9972258064516129,0.26370967741935486
Austria,12,2020,2527.7096774193546,98.0,3589.032258064516,9015361,28.037808773485107,1.0870335641578857,39.810189054709134,-2.013709677419355,0.30729032258064515
Austria,1,2021,1728.483870967742,48.354838709677416,1920.8064516129032,9015361,19.17265288619881,0.5363605374169422,21.305929419941176,-2.918133333333334,0.31703333333333333
Austria,2,2021,1608.642857142857,30.0,1354.2142857142858,9015361,17.843354882215557,0.3327653767830262,15.021187567689035,-1.7320967741935482,0.28693548387096773
Austria,3,2021,2799.6451612903224,25.096774193548388,2280.6774193548385,9015361,31.05416589851834,0.27837791735182194,25.29768269240509,2.4677741935483875,0.22254838709677416
Austria,4,2021,2421.366666666667,28.866666666666667,2788.7,9015361,26.85823303877312,0.32019424032677857,30.932760207827506,6.935870967741935,0.19932258064516123
Azerbaijan,2,2020,"","","",10154978,"","","",1.4528709677419356,0.4148709677419354
Azerbaijan,3,2020,9.838709677419354,0.16129032258064516,0.8709677419354839,10154978,0.09688558338008564,0.0015882882521325518,0.00857675656151578,5.415967741935485,0.38645161290322594
Azerbaijan,4,2020,50.2,0.6333333333333333,43.3,10154978,0.49433883559373537,0.0062366785367071525,0.4263918641675048,11.172387096774193,0.3458387096774193
Azerbaijan,5,2020,119.03225806451613,1.2580645161290323,67.83870967741936,10154978,1.1721567300738231,0.012388648366633904,0.6680340388469513,16.264419354838708,0.27951612903225803
Azerbaijan,6,2020,401.0,5.0,209.56666666666666,10154978,3.94880225245195,0.0492369358161091,2.0636841031725197,21.26548387096774,0.30903225806451606
Azerbaijan,7,2020,463.03225806451616,7.580645161290323,521.516129032258,10154978,4.55965791422213,0.07464954785022994,5.135571234445393,24.247419354838705,0.31790322580645164
Azerbaijan,8,2020,147.0,2.774193548387097,256.93548387096774,10154978,1.4475659129936076,0.02731855793667989,2.530143185647155,23.82396774193548,0.26719354838709675
Azerbaijan,9,2020,126.46666666666667,1.9,136.9,10154978,1.2453662299087862,0.018710035610121457,1.3481073026450674,19.249838709677423,0.2796774193548387
Azerbaijan,10,2020,485.16129032258067,4.483870967741935,180.29032258064515,10154978,4.777571062414716,0.044154413409284936,1.7753886082337662,13.194451612903226,0.33290322580645165
Azerbaijan,11,2020,2196.9,22.066666666666666,1045.3,10154978,21.63372485888202,0.21729901006842817,10.29347380171577,7.037129032258065,0.312741935483871
Azerbaijan,12,2020,3145.935483870968,40.29032258064516,3532.9032258064517,10154978,30.979244700194997,0.39675440538271145,34.78986587471142,2.2306774193548375,0.4695806451612904
Azerbaijan,1,2021,371.5806451612903,15.838709677419354,1254.6129032258063,10154978,3.6590984752629727,0.15596990635941657,12.354658998038264,0.5852333333333333,0.4496333333333332
Azerbaijan,2,2021,154.21428571428572,3.142857142857143,194.75,10154978,1.5186077775282794,0.03094893108441144,1.9177786500374494,1.4528709677419356,0.4148709677419354
Azerbaijan,3,2021,876.6451612903226,11.193548387096774,301.83870967741933,10154978,8.632664307990845,0.11022720469799908,2.972322635040857,5.415967741935485,0.38645161290322594
Azerbaijan,4,2021,1913.2,31.666666666666668,1711.1666666666667,10154978,18.84002112067599,0.31183392683535766,16.850520667466405,11.172387096774193,0.3458387096774193
Bahamas,3,2020,1.1111111111111112,0.0,0.1111111111111111,393893,0.2820845029262036,0.0,0.028208450292620355,23.56535483870968,0.31212903225806454
Bahamas,4,2020,2.2333333333333334,0.36666666666666664,0.8333333333333334,393893,0.5669898508816692,0.09308788596564717,0.2115633771946527,24.56425806451613,0.33477419354838717
Bahamas,5,2020,0.6774193548387096,0.0,0.7741935483870968,393893,0.17198055178404023,0.0,0.19654920203890316,26.341096774193552,0.3188064516129032
Bahamas,6,2020,0.06666666666666667,0.0,1.3,393893,0.016925070175572213,0.0,0.3300388684236582,27.99474193548387,0.3118709677419355
Bahamas,7,2020,15.161290322580646,0.0967741935483871,0.12903225806451613,393893,3.8490885399285197,0.024568650254862896,0.03275820033981719,28.88903225806452,0.30970967741935485
Bahamas,8,2020,53.0,1.1612903225806452,22.903225806451612,393893,13.45543078957991,0.29482380305835476,5.814580560317551,28.97232258064516,0.28916129032258064
Bahamas,9,2020,63.53333333333333,1.5333333333333334,46.833333333333336,393893,16.129591877320323,0.389276614038161,11.889861798339481,28.286741935483864,0.28774193548387095
Bahamas,10,2020,83.58064516129032,1.5483870967741935,71.48387096774194,393893,21.219124270116588,0.39309840407780633,18.148042988258723,26.87467741935484,0.32390322580645164
Bahamas,11,2020,27.566666666666666,0.6333333333333333,48.9,393893,6.998516517599111,0.16078816666793602,12.414538973782218,25.11941935483871,0.3642903225806451
Bahamas,12,2020,10.64516129032258,0.22580645161290322,11.0,393893,2.702551528034918,0.05732685059468008,2.7926365789694154,23.27525806451613,0.3940967741935484
Bahamas,1,2021,9.774193548387096,0.1935483870967742,17.451612903225808,393893,2.481433675741152,0.04913730050972579,4.4305465959602754,22.271133333333335,0.3588666666666667
Bahamas,2,2021,12.321428571428571,0.10714285714285714,19.214285714285715,393893,3.128115648520936,0.02720100563931249,4.878047011316707,22.779548387096774,0.36570967741935484
Bahamas,3,2021,19.35483870967742,0.2903225806451613,41.54838709677419,393893,4.913730050972578,0.07370595076458869,10.548140509421135,23.56535483870968,0.31212903225806454
Bahamas,4,2021,44.46666666666667,0.36666666666666664,29.9,393893,11.289021807106668,0.09308788596564717,7.590893973744138,24.56425806451613,0.33477419354838717
Bahrain,2,2020,8.0,0.0,0.0,1711057,0.46754725295533694,0.0,0.0,17.447483870967737,0.4552258064516129
Bahrain,3,2020,17.161290322580644,0.12903225806451613,9.516129032258064,1711057,1.0029642684364486,0.00754108472508608,0.5561549984750984,20.863935483870964,0.4437741935483871
Bahrain,4,2020,82.43333333333334,0.13333333333333333,40.166666666666664,1711057,4.817684818993952,0.0077924542159222825,2.3474768325465876,25.8581935483871,0.40158064516129033
Bahrain,5,2020,269.61290322580646,0.3548387096774194,166.8709677419355,1711057,15.757096533067365,0.02073798299398672,9.752507820717573,31.535838709677428,0.4230645161290323
Bahrain,6,2020,512.0,2.2666666666666666,488.6,1711057,29.923024189141564,0.1324717216706788,28.555448474247207,34.41770967741936,0.4615806451612904
Bahrain,7,2020,458.83870967741933,1.935483870967742,532.5483870967741,1711057,26.816097282406098,0.11311627087629121,31.12394193161152,35.82658064516129,0.5236451612903226
Bahrain,8,2020,354.51612903225805,1.3870967741935485,361.51612903225805,1711057,20.719130282174003,0.08106666079467537,21.128234128509924,35.46506451612903,0.4308387096774195
Bahrain,9,2020,629.7333333333333,2.033333333333333,526.3666666666667,1711057,36.80376126180094,0.11883492679281481,30.76266113090719,32.90577419354838,0.3668709677419355
Bahrain,10,2020,347.7741935483871,2.2580645161290325,447.7741935483871,1711057,20.325108605288257,0.13196898268900642,26.169449267229968,28.900032258064513,0.3151935483870968
Bahrain,11,2020,177.03333333333333,0.6666666666666666,214.06666666666666,1711057,10.346431085190812,0.03896227107961141,12.510785243663225,23.374612903225806,0.33358064516129027
Bahrain,12,2020,184.48387096774192,0.3548387096774194,163.74193548387098,1711057,10.781865885691822,0.02073798299398672,9.569636516134237,18.1553870967742,0.3616129032258064
Bahrain,1,2021,334.9032258064516,0.7419354838709677,270.38709677419354,1711057,19.572885403960917,0.04336123716924496,15.80234304141788,15.96273333333333,0.38403333333333334
Bahrain,2,2021,690.6071428571429,2.642857142857143,588.9285714285714,1711057,40.36143406427389,0.15445757463703097,34.418991969792444,17.447483870967737,0.4552258064516129
Bahrain,3,2021,711.3225806451613,2.3225806451612905,652.4516129032259,1711057,41.57211481821829,0.13573952505154946,38.13149491239776,20.863935483870964,0.4437741935483871
Bahrain,4,2021,1082.9666666666667,4.166666666666667,1020.4333333333333,1711057,63.29226125527476,0.24351419424757137,59.63760022800721,25.8581935483871,0.40158064516129033
